,image_one,id_one,image_two,id_two,same_whale
12775,45cc6daed.jpg,w_e0ed636,e8f98cf7a.jpg,w_0db234e,False
12776,7bf32727e.jpg,w_bf5403e,f6f8fbecd.jpg,w_b67fcb9,False
12777,c9e5fde19.jpg,new_whale,0d26ab5da.jpg,w_e9cf335,False
12778,ebac30e16.jpg,w_18666da,4f0ff0d9e.jpg,new_whale,False
12779,12093d2aa.jpg,w_022b708,7770971fa.jpg,w_f3f887e,False
12780,7201b3b68.jpg,w_144ecb6,fe943748b.jpg,w_10f67bb,False
12781,f5ac3f17f.jpg,w_3b03149,286f2f4dc.jpg,new_whale,False
12782,26b7f48a0.jpg,w_ae8982d,0ee1ba79d.jpg,new_whale,False
12783,9ed955c2d.jpg,w_2f1488c,556c340a6.jpg,new_whale,False
12784,3f82746af.jpg,new_whale,aeaa5f7f4.jpg,w_8675aac,False
12785,d76760615.jpg,w_0833a92,7c6ebcac5.jpg,w_02469a1,False
12786,2543a003c.jpg,w_027f528,e7167c2d9.jpg,w_274d994,False
12787,19d88604c.jpg,w_bc285a6,a7d8bf1ad.jpg,w_12cc52d,False
12788,0c98d7b02.jpg,new_whale,d4e8ac61b.jpg,w_4669e6a,False
12789,36da664ca.jpg,w_6cfa650,52f37c0ca.jpg,w_fbf7d73,False
12790,2fea245f4.jpg,new_whale,d4e9f66be.jpg,w_2b069ba,False
12791,de033fb4e.jpg,new_whale,0962efdb7.jpg,w_700ebb4,False
12792,963542649.jpg,w_5f20f03,a6c17cb16.jpg,w_700ebb4,False
12793,468326f24.jpg,w_b5cf062,5a5351cd1.jpg,w_4fd7b80,False
12794,af5cd02a0.jpg,new_whale,422b49d19.jpg,new_whale,False
12795,340287cec.jpg,w_e74475b,d6f13a710.jpg,new_whale,False
12796,ecf26a7f3.jpg,new_whale,09863f552.jpg,w_6f9f759,False
12797,9b3fa26f7.jpg,w_4b04d0f,ec902a190.jpg,w_15e7de5,False
12798,7bfe21345.jpg,w_a10e633,ab5c83edd.jpg,w_790fe92,False
12799,ace6101d8.jpg,new_whale,9547adc94.jpg,w_abee142,False
12800,6e7a73634.jpg,w_84f9ab0,126e44013.jpg,new_whale,False
12801,3114ef6d5.jpg,w_0745b0e,bee8f9d43.jpg,new_whale,False
12802,f6ada6b74.jpg,new_whale,b4bea1056.jpg,w_20950a9,False
12803,8d7610fde.jpg,w_270f505,1738e0af6.jpg,w_4fa2f05,False
12804,5361efb51.jpg,w_22f2567,a90ad765d.jpg,w_98d094e,False
12805,a60e47c55.jpg,w_23a388d,021cf0d46.jpg,new_whale,False
12806,fb11c4396.jpg,w_bb443aa,e1d879d69.jpg,w_28df1bb,False
12807,90dd46623.jpg,w_63f5740,c17c5fe85.jpg,w_9c68fe8,False
12808,33dc2e2d4.jpg,new_whale,9498e6bcf.jpg,w_5010896,False
12809,b9878af66.jpg,new_whale,a7f38140a.jpg,new_whale,False
12810,b371c60d0.jpg,w_329c19c,1d06a48f5.jpg,new_whale,False
12811,3a1442ed5.jpg,new_whale,1adc2ace1.jpg,w_8003858,False
12812,1e0c6e796.jpg,w_cefd512,da6f226f5.jpg,new_whale,False
12813,ee6e9aca9.jpg,new_whale,534284730.jpg,new_whale,False
12814,3c23285f9.jpg,new_whale,4b369cee0.jpg,new_whale,False
12815,cb29e9140.jpg,new_whale,054bb95c0.jpg,w_b938e96,False
12816,9780da790.jpg,new_whale,b510697e9.jpg,w_85a2285,False
12817,6a9c45ea3.jpg,new_whale,d8137387b.jpg,w_b34830b,False
12818,44145b148.jpg,w_5bac7bb,918769adf.jpg,w_5cc8711,False
12819,f234b0d75.jpg,new_whale,473fd6586.jpg,new_whale,False
12820,8bfc48ee2.jpg,new_whale,9939579b0.jpg,w_bf960fa,False
12821,a479b651f.jpg,w_78de8f7,a7b27117d.jpg,w_8d9d59a,False
12822,fcf660c38.jpg,w_02aa597,82da612ae.jpg,new_whale,False
12823,48193159c.jpg,w_5101888,ccd50b39d.jpg,w_4f9c015,False
12824,0347973a7.jpg,w_bb2c919,a3c8a31b2.jpg,w_5313587,False
12825,70de76beb.jpg,new_whale,bb513d28b.jpg,w_59052ad,False
12826,f3a947839.jpg,new_whale,86ea156b8.jpg,w_c2a1bc4,False
12827,46ae38d93.jpg,new_whale,316870b2c.jpg,w_d72771c,False
12828,bee6e6dda.jpg,w_6ebfe7b,e30db6196.jpg,new_whale,False
12829,d51a9f9e4.jpg,w_343f088,6b0e212e6.jpg,w_08d5864,False
12830,2be1a4b7a.jpg,new_whale,d090d6c9f.jpg,w_6dfc3f1,False
12831,ffcd5efdc.jpg,w_f765256,235f403ee.jpg,new_whale,False
12832,096393c7b.jpg,new_whale,39aa09363.jpg,new_whale,False
12833,a485ec1d3.jpg,w_dfe2ab5,9bc5fab00.jpg,w_778e474,False
12834,abca0c3b1.jpg,w_925332d,16cd67748.jpg,w_8e92662,False
12835,3cb56f16e.jpg,w_c8bbb43,285905975.jpg,new_whale,False
12836,1b060b73c.jpg,w_6a8bad9,49c71692f.jpg,w_a9822dd,False
12837,90053747e.jpg,w_f9bffb5,766f63f61.jpg,w_57acd97,False
12838,5e86652ef.jpg,w_cbaa911,1a75be866.jpg,new_whale,False
12839,63e83ade3.jpg,new_whale,35c7aaf5f.jpg,new_whale,False
12840,00961802f.jpg,w_c70fbcd,e4d120071.jpg,new_whale,False
12841,bc9d6446e.jpg,w_6fa469c,695272a69.jpg,w_f4980e2,False
12842,9d5f8a7c6.jpg,new_whale,66d444e7c.jpg,w_0a6e626,False
12843,dc705f9aa.jpg,w_a586dce,d389bd8c5.jpg,new_whale,False
12844,c56f97c9a.jpg,new_whale,a9428820f.jpg,w_b60f441,False
12845,035558cb4.jpg,w_0cfdaa5,883616414.jpg,new_whale,False
12846,46c27040e.jpg,w_e71f9c7,21610b467.jpg,new_whale,False
12847,42a6587b4.jpg,w_b7d68af,be01662cb.jpg,w_c6b4d61,False
12848,2f39e1b8c.jpg,w_a893faf,1abb876d4.jpg,w_70e9661,False
12849,ea85c9304.jpg,w_8a6a8d5,f8ef0651e.jpg,w_fdcaaa8,False
12850,c2ce9d2a4.jpg,w_529b41b,8a1d7cc66.jpg,w_0135f5f,False
12851,793e50909.jpg,w_2745292,70c4e7684.jpg,w_0886321,False
12852,86efcc523.jpg,new_whale,37b2f4505.jpg,new_whale,False
12853,8e3684bb7.jpg,new_whale,49a8584fa.jpg,new_whale,False
12854,8bdec57b5.jpg,w_5e8e218,7e4b7ec28.jpg,new_whale,False
12855,dc187cae3.jpg,new_whale,851b7b77d.jpg,w_c80541e,False
12856,38ee6b15b.jpg,w_67a9841,3de517fc8.jpg,new_whale,False
12857,7ece2a771.jpg,new_whale,a70049aff.jpg,w_62ec5a8,False
12858,c8baf072e.jpg,w_217fc01,860765017.jpg,w_e01ca20,False
12859,10fd71c61.jpg,new_whale,fc9576169.jpg,new_whale,False
12860,f96795e90.jpg,w_bb6217a,dc9c58443.jpg,w_43f3361,False
12861,511834bc3.jpg,w_fd3e556,7feb7aec6.jpg,new_whale,False
12862,7f28d6961.jpg,w_60cf87c,ebde028d7.jpg,w_51fc1fc,False
12863,4f96d946f.jpg,w_8092f18,da020723a.jpg,new_whale,False
12864,458bb4815.jpg,new_whale,346bca9d4.jpg,new_whale,False
12865,173c9dffd.jpg,new_whale,6a5974096.jpg,new_whale,False
12866,21c4cea6b.jpg,w_d0bfef3,0df28efe5.jpg,new_whale,False
12867,e6cf04151.jpg,w_5b8805a,02d191488.jpg,w_e42007e,False
12868,85dac00b5.jpg,w_e97509e,a60df461d.jpg,w_ee76222,False
12869,c1e16f05c.jpg,new_whale,dddf158f6.jpg,new_whale,False
12870,64df5faae.jpg,w_41dd026,e8201dad9.jpg,w_c92d4a9,False
12871,0efc3e1e9.jpg,w_cbb15d2,5d3db9654.jpg,new_whale,False
12872,e91a86909.jpg,w_972e51e,2bcc61c86.jpg,w_d6f61cb,False
12873,afae88df2.jpg,new_whale,f6b8f1488.jpg,w_122eec1,False
12874,ad69b9714.jpg,w_6cda039,39d64d50c.jpg,new_whale,False
12875,5e90a7050.jpg,w_f339c6d,e72b9293a.jpg,w_3a63e33,False
12876,f6084a1aa.jpg,w_88e4537,21eeba83a.jpg,new_whale,False
12877,4365a219b.jpg,new_whale,89f118f33.jpg,new_whale,False
12878,6abb307ba.jpg,w_b39cbc8,4c5321302.jpg,new_whale,False
12879,70081876a.jpg,w_ba4f96c,6f8508e51.jpg,new_whale,False
12880,b856166cf.jpg,new_whale,047ca0d72.jpg,w_1c2e409,False
12881,3dec9c764.jpg,w_84a32d1,9fed5ec16.jpg,w_5b870e8,False
12882,328a6ce32.jpg,w_6545943,1fc19cf44.jpg,w_71d5ba2,False
12883,310883e46.jpg,w_bdded04,74d6a0e9d.jpg,w_bf2b915,False
12884,59ac1a67c.jpg,w_ca1d5a8,e48ce61ec.jpg,w_bc28a13,False
12885,54b19d1ec.jpg,new_whale,a336b25cf.jpg,w_bfe77d0,False
12886,89b00d9a7.jpg,w_23a388d,05656dfcc.jpg,w_a059841,False
12887,8914ab06f.jpg,w_d395243,ddd4f8488.jpg,w_274d994,False
12888,3a05a393f.jpg,w_0f73f48,8fee37ace.jpg,w_1f1cee1,False
12889,e05883983.jpg,w_564a34b,7d04156f7.jpg,new_whale,False
12890,160ed3262.jpg,w_bfe77d0,46f90a71d.jpg,new_whale,False
12891,a12685d9d.jpg,w_0b1e4a6,112425c72.jpg,w_e19c1d6,False
12892,edd32feef.jpg,w_c2372df,2eb82a6b3.jpg,w_8ad632d,False
12893,0e08019b3.jpg,w_ee318d3,5803e5110.jpg,w_1da93f8,False
12894,0d757866b.jpg,new_whale,ef3f499f2.jpg,new_whale,False
12895,038b5f3f3.jpg,w_a32898d,ec0e2be47.jpg,w_fd4376a,False
12896,98b9720b2.jpg,w_10b4603,58a1e51f4.jpg,w_789c969,False
12897,cd310f07c.jpg,new_whale,0b7cbf3f8.jpg,w_01e1fe0,False
12898,7f95fc1d8.jpg,w_a88f2c1,42ed7d56a.jpg,new_whale,False
12899,dcf930865.jpg,new_whale,7390c3734.jpg,new_whale,False
12900,3d93bd2a3.jpg,w_14a74dd,ccdf0db5e.jpg,w_700ebb4,False
12901,212eeaa42.jpg,w_0a8e080,2e2107b1d.jpg,w_2b069ba,False
12902,f5e563f8c.jpg,w_68c4ecf,d9fa21499.jpg,w_cbd2194,False
12903,d50f3c04c.jpg,new_whale,461668a10.jpg,new_whale,False
12904,2825f02dd.jpg,w_73d71d2,002f99f01.jpg,new_whale,False
12905,2c1f3819c.jpg,new_whale,cbdf21146.jpg,w_e038ff1,False
12906,eb5bec788.jpg,new_whale,a6e538653.jpg,w_2b4b82e,False
12907,83fad1bd7.jpg,w_0bdc5d5,0317a4ff9.jpg,new_whale,False
12908,40fa594c1.jpg,w_518a722,434117dc5.jpg,w_f9112ac,False
12909,6173ba6be.jpg,w_b4b2b67,b806091d8.jpg,new_whale,False
12910,c20fb7750.jpg,new_whale,b0fce97bb.jpg,w_b495218,False
12911,3e659aad8.jpg,w_af5d5e3,cb457f2a5.jpg,w_a79e00d,False
12912,ab9b992c8.jpg,w_b9e5911,27b279922.jpg,new_whale,False
12913,b4ca0013e.jpg,w_26c0ffd,bcd1a1957.jpg,w_2b4b82e,False
12914,d16824849.jpg,w_82fac51,0998642a3.jpg,new_whale,False
12915,db5fddbab.jpg,w_6ae4956,69d4541f1.jpg,new_whale,False
12916,6f7d76497.jpg,w_8eae2c3,29cbeb78b.jpg,w_b5e6c80,False
12917,f66808f0d.jpg,w_1d4e949,b1701d305.jpg,w_5773c71,False
12918,e6710386e.jpg,w_78ab4d4,8eefcc05c.jpg,new_whale,False
12919,ed27f50cd.jpg,w_9da1811,6d510af2d.jpg,w_12ce4f8,False
12920,6fb5cc1a5.jpg,w_6df47c6,c2674e4bb.jpg,w_df71327,False
12921,e8e011bbe.jpg,new_whale,cf2a5f9ad.jpg,w_877de07,False
12922,9f1800591.jpg,new_whale,caaab667d.jpg,new_whale,False
12923,5feab19ea.jpg,new_whale,2050717f2.jpg,w_9d86594,False
12924,71bff494b.jpg,w_e3c4772,1ab6b1cbd.jpg,new_whale,False
12925,ad83d73e1.jpg,w_3815890,f3f9772a2.jpg,w_e2a09d4,False
12926,fb561ec28.jpg,new_whale,807b9e272.jpg,w_b9264dd,False
12927,882b559d8.jpg,new_whale,8f897bd34.jpg,new_whale,False
12928,343269bd4.jpg,new_whale,781225362.jpg,w_84f9ab0,False
12929,a16b4096a.jpg,w_a6eaf8d,8460d87f5.jpg,w_f829227,False
12930,6fe7164ef.jpg,new_whale,6164d5583.jpg,new_whale,False
12931,20d4abba8.jpg,w_0369a5c,b69455168.jpg,new_whale,False
12932,ff8532541.jpg,w_84308d6,d8f60e027.jpg,new_whale,False
12933,b8af82e35.jpg,w_75f6ffa,83b05a2f1.jpg,w_5e8e218,False
12934,5bc94a72c.jpg,w_6cda039,93e123525.jpg,w_f3a12bc,False
12935,f1a764dcf.jpg,new_whale,386ed51c8.jpg,new_whale,False
12936,f94d67ced.jpg,new_whale,2d8727811.jpg,new_whale,False
12937,9cfb22794.jpg,w_7488eec,2d7adc89e.jpg,new_whale,False
12938,83145fd08.jpg,new_whale,e7f1293a2.jpg,w_3346f4e,False
12939,983b1f136.jpg,new_whale,78e2aaca3.jpg,new_whale,False
12940,578d7f0d9.jpg,w_a26cf66,dc0e9a439.jpg,w_6339d14,False
12941,75dee2433.jpg,new_whale,f6459b19c.jpg,w_f0eddab,False
12942,e9bc585d1.jpg,new_whale,c618d3981.jpg,new_whale,False
12943,a2a454b70.jpg,w_8d0a2a2,3cc647668.jpg,new_whale,False
12944,aaa1d7ba8.jpg,w_0b1e4a6,a18333745.jpg,new_whale,False
12945,c45267e7d.jpg,new_whale,994ccfea4.jpg,w_2e075b2,False
12946,f9c98aa11.jpg,new_whale,5b1fc565c.jpg,new_whale,False
12947,7fba36f8c.jpg,new_whale,e14935b33.jpg,w_5f54045,False
12948,5e8bc0618.jpg,w_33696ac,7e99938d5.jpg,new_whale,False
12949,7223835c8.jpg,new_whale,c7a2fd5e2.jpg,w_e906edd,False
12950,4206f5114.jpg,w_3f7d5f5,6aee29bfb.jpg,new_whale,False
12951,f765c748e.jpg,w_41eb3b2,9457d8c51.jpg,new_whale,False
12952,87c0fdf20.jpg,new_whale,a4bf8a609.jpg,new_whale,False
12953,b688d1d62.jpg,w_89f6097,6f06716af.jpg,new_whale,False
12954,9632ea691.jpg,new_whale,be84ef990.jpg,w_15805cd,False
12955,45e8bd39e.jpg,w_6bee56d,0084fe40b.jpg,w_2e231f4,False
12956,ddb537ff2.jpg,w_a9304b9,68cdbd74e.jpg,new_whale,False
12957,e68ae158a.jpg,w_8431ae8,7a5d2dc00.jpg,new_whale,False
12958,5664021df.jpg,w_817d53c,ad2f5f34d.jpg,w_9f13096,False
12959,e812f8174.jpg,w_990921b,bae8fa0ce.jpg,w_5f6f211,False
12960,4ed0abdae.jpg,w_1e85eea,60fad54fb.jpg,w_d10d0c5,False
12961,77714a6a5.jpg,w_d10d0c5,d1fcef452.jpg,new_whale,False
12962,b5bcf8c0f.jpg,w_8dc893c,164b3b951.jpg,w_c865cfd,False
12963,96799c57c.jpg,w_08630fd,df788b4bd.jpg,w_f4980e2,False
12964,5291a96ea.jpg,w_3643be7,1c0363602.jpg,new_whale,False
12965,024a7136d.jpg,w_e04d084,a741dc07c.jpg,w_85923bb,False
12966,7edc80380.jpg,new_whale,65558bf45.jpg,w_80124ae,False
12967,d79ec61e6.jpg,w_88445b2,21127dc89.jpg,new_whale,False
12968,ccfc2303c.jpg,w_5ae026a,d34d7e359.jpg,new_whale,False
12969,392032607.jpg,w_a9304b9,c0b5503c0.jpg,new_whale,False
12970,fc6a4fc97.jpg,w_c1d2fbe,0268c74a5.jpg,new_whale,False
12971,1cffe26d9.jpg,w_b9ee9d1,450c92692.jpg,w_9b99992,False
12972,ec22bdd13.jpg,w_d3e9662,0c4b0827e.jpg,w_4690940,False
12973,429ffd552.jpg,w_f24a55c,24ce41308.jpg,new_whale,False
12974,20fdcb41d.jpg,w_454f511,d8784759a.jpg,w_c1d2fbe,False
12975,acc67ab92.jpg,new_whale,8b4441e20.jpg,w_1ee38d5,False
12976,c6a2836a1.jpg,w_cac9bdb,bdf1cd231.jpg,w_9b5109b,False
12977,a37e5cc98.jpg,new_whale,e053ceacd.jpg,w_4a28f21,False
12978,efcbb3761.jpg,w_c5260b8,8ce827444.jpg,w_df71327,False
12979,7fd2e89ad.jpg,w_5e2589b,0c19af6d4.jpg,new_whale,False
12980,5e7449a91.jpg,new_whale,86497d0ab.jpg,new_whale,False
12981,74b09432a.jpg,w_1e3caae,b43c32cd4.jpg,new_whale,False
12982,b64dfd7dc.jpg,w_08d62ee,9021d9d1f.jpg,w_05bf34e,False
12983,19075ddd1.jpg,w_2eec458,15b77d0ff.jpg,new_whale,False
12984,953422a9a.jpg,new_whale,eb312bba0.jpg,new_whale,False
12985,80561fa00.jpg,new_whale,c4e7739b0.jpg,w_06376db,False
12986,ad4703163.jpg,new_whale,c27317011.jpg,new_whale,False
12987,5e8bc0618.jpg,w_33696ac,75ce28085.jpg,new_whale,False
12988,53ae827ab.jpg,new_whale,631ba939f.jpg,new_whale,False
12989,bfd7762ab.jpg,w_a60f405,806d85624.jpg,w_f0eddab,False
12990,f68142a1e.jpg,w_488865e,fa01eeaed.jpg,w_36828b8,False
12991,4ed1353f4.jpg,w_6aca6f9,028f7081a.jpg,w_b70c09f,False
12992,62f5cfc08.jpg,w_24b5070,0f77c3fc1.jpg,new_whale,False
12993,f6ce5d106.jpg,new_whale,7e2f90ca6.jpg,w_77d1d8a,False
12994,54a43ab6d.jpg,new_whale,08a2bb342.jpg,new_whale,False
12995,a978323bf.jpg,w_5babd8c,09a858bcf.jpg,new_whale,False
12996,84f8f7f86.jpg,new_whale,0a9957790.jpg,new_whale,False
12997,be84ef990.jpg,w_15805cd,9e4437c3f.jpg,w_23ce00e,False
12998,cf798f5a2.jpg,w_45e2fc0,5006892bb.jpg,w_378bf61,False
12999,0cac67be1.jpg,w_95c932d,7e453ebba.jpg,new_whale,False
13000,6bbb2f5c5.jpg,new_whale,7fc838291.jpg,new_whale,False
13001,a12685d9d.jpg,w_0b1e4a6,1b3fe3f74.jpg,new_whale,False
13002,90edebaec.jpg,new_whale,7e347554f.jpg,w_2c94198,False
13003,1f5a567fd.jpg,w_580ba51,c8186a040.jpg,w_61d48c9,False
13004,31a93fcfc.jpg,new_whale,426bd892f.jpg,w_0f00df0,False
13005,be6b62952.jpg,w_e70a3d0,7d9241b94.jpg,w_cda3971,False
13006,948053cc0.jpg,w_1a619db,6b6c1e835.jpg,new_whale,False
13007,8b174b2c4.jpg,new_whale,8a05a853c.jpg,w_180e241,False
13008,c5dbd96cf.jpg,w_fee1e3e,8ae20631a.jpg,w_a5e6557,False
13009,9cf02af9b.jpg,w_d8de44c,272543a5f.jpg,new_whale,False
13010,0eb135371.jpg,w_f648d33,8c1f5d73c.jpg,new_whale,False
13011,f89c57a46.jpg,new_whale,7fd100cd9.jpg,w_b9e5911,False
13012,31567a90b.jpg,w_789c969,d5cdbddcc.jpg,new_whale,False
13013,8e7bf84d8.jpg,new_whale,ee7653a0e.jpg,w_b54f70f,False
13014,2fb1c1b90.jpg,w_83a4279,caaab667d.jpg,new_whale,False
13015,c5e2d23d1.jpg,w_28d57ec,b4584e37f.jpg,w_b9373bc,False
13016,4578f953a.jpg,new_whale,1b4de77c7.jpg,w_9227ca2,False
13017,2e2dd5abb.jpg,w_5e939ca,df4ed34ad.jpg,w_91cc02c,False
13018,1a6a94dad.jpg,w_59088ff,6802020c8.jpg,new_whale,False
13019,240368f0c.jpg,w_db68456,ba9bfddfe.jpg,w_3ebfe7a,False
13020,9d1336223.jpg,new_whale,5390152f0.jpg,new_whale,False
13021,3b3f4178c.jpg,w_dc4c211,f4ef38e12.jpg,w_5ac8fc1,False
13022,a2a2b5087.jpg,w_ec16cc4,7a923e7ae.jpg,w_01a1d88,False
13023,731a0ba90.jpg,new_whale,c71c8e4ca.jpg,new_whale,False
13024,b64e78e88.jpg,w_a743e09,e83a25341.jpg,new_whale,False
13025,bb3ce280b.jpg,new_whale,3f351d2c5.jpg,new_whale,False
13026,e41ef1ac3.jpg,w_abd456f,bf0f014c1.jpg,w_9eb2d2a,False
13027,17e840adb.jpg,w_bd9f354,212e1c0b5.jpg,w_ba3c7af,False
13028,cbaab239b.jpg,new_whale,3f1d69d4e.jpg,w_99e43ae,False
13029,5d2d9c41a.jpg,w_b99f945,ad83d73e1.jpg,w_3815890,False
13030,00a4de95e.jpg,w_62bb54b,a5506f54d.jpg,w_08630fd,False
13031,61b492087.jpg,w_1887b5a,19d7696cc.jpg,new_whale,False
13032,c06df3c1d.jpg,w_5b8b487,61807d397.jpg,w_eb13108,False
13033,d187ff9a2.jpg,new_whale,9eda272f5.jpg,w_e01ca20,False
13034,bcab23c56.jpg,new_whale,89803cf8e.jpg,w_9b5109b,False
13035,4be3612e7.jpg,w_5f20f03,d67726baf.jpg,w_ae24bd1,False
13036,dfbcd5e5b.jpg,w_73fe099,fbc110384.jpg,w_d92b4c4,False
13037,41b453340.jpg,new_whale,66bf04895.jpg,w_b27b6c6,False
13038,d8d6aa5cc.jpg,new_whale,bd244f2f8.jpg,new_whale,False
13039,a25d52a1b.jpg,new_whale,2cd2dd769.jpg,w_8cfabed,False
13040,27cb571a6.jpg,new_whale,7fed4388d.jpg,w_7834cde,False
13041,dd2ec2a06.jpg,w_f121f0c,a523c38dc.jpg,new_whale,False
13042,ce152cd34.jpg,w_63386cd,e6cf04151.jpg,w_5b8805a,False
13043,a3035b512.jpg,new_whale,62143fb34.jpg,w_a2f8488,False
13044,3b2278260.jpg,w_9cf0388,a86b442a9.jpg,new_whale,False
13045,751e9df63.jpg,new_whale,aaf2d1773.jpg,new_whale,False
13046,f8ef0651e.jpg,w_fdcaaa8,2bbfd538c.jpg,w_0369a5c,False
13047,64d74fbbe.jpg,w_9c506f6,8083bacc0.jpg,new_whale,False
13048,bc7ec6df6.jpg,w_f5bf6df,06307bbf6.jpg,w_f408b56,False
13049,a58fc70cd.jpg,w_7c77c5c,cf247c773.jpg,new_whale,False
13050,ba786d02d.jpg,w_86f3e45,639d8a2bd.jpg,w_efa100e,False
13051,ab4e88c37.jpg,new_whale,20b3f1b0b.jpg,w_a8a52de,False
13052,c4d538cf1.jpg,new_whale,0e93bf7e4.jpg,w_1f7c696,False
13053,5a6780081.jpg,new_whale,ac62753e6.jpg,new_whale,False
13054,6ac409992.jpg,w_6e6307e,9cf8f3e1e.jpg,w_e7f704a,False
13055,3a1dc1864.jpg,new_whale,2b30f245e.jpg,new_whale,False
13056,378ea520b.jpg,new_whale,9466cabb3.jpg,w_daf857f,False
13057,4b292bd7d.jpg,new_whale,0e9e97fab.jpg,w_749dffd,False
13058,870eceeb4.jpg,w_b8c537a,f5ef354ea.jpg,w_98f2705,False
13059,b26565f90.jpg,w_eaaa42f,bb7c97d96.jpg,new_whale,False
13060,bc248d83e.jpg,w_9032a74,75bd7bba0.jpg,w_ab2ac77,False
13061,d1dfcd732.jpg,w_b38d36d,3d944e2cf.jpg,w_40a6c9c,False
13062,20cfea5cc.jpg,new_whale,65ca08d5a.jpg,w_9c68fe8,False
13063,43745af44.jpg,new_whale,1cf255a78.jpg,new_whale,False
13064,548f4f150.jpg,new_whale,e6fcab7a7.jpg,w_714f89f,False
13065,8cdce03ab.jpg,w_7edfc70,6ee73a4a2.jpg,new_whale,False
13066,0a85bc882.jpg,w_5b227ec,dbdedf4f4.jpg,w_8d33cf5,False
13067,771965136.jpg,new_whale,59d7a9b49.jpg,new_whale,False
13068,bf70f5f82.jpg,new_whale,58909134b.jpg,w_fbcfe74,False
13069,610d189f1.jpg,w_cb622a2,9746f8a73.jpg,w_6d8f72e,False
13070,c9dcc6ee7.jpg,new_whale,021cf0d46.jpg,new_whale,False
13071,6ea017a0e.jpg,new_whale,8fd54017f.jpg,w_bd1c3d5,False
13072,943b6fdf6.jpg,w_4b1a9b1,be7f92c32.jpg,w_73b2fe3,False
13073,31ff7d07a.jpg,new_whale,0d26e81c4.jpg,w_a0265bd,False
13074,3a2394d98.jpg,new_whale,d56962b80.jpg,new_whale,False
13075,5b8418fa2.jpg,w_73bfe11,9d3614996.jpg,w_bf960fa,False
13076,66eed6267.jpg,new_whale,46e4e976b.jpg,w_003bae6,False
13077,a44064ce9.jpg,new_whale,92dc06a5d.jpg,new_whale,False
13078,1acc3891c.jpg,w_88e4537,687f19d18.jpg,new_whale,False
13079,fa620ca00.jpg,w_bece5a4,4214483ad.jpg,w_1faaf06,False
13080,847fee51f.jpg,new_whale,f58f39fcd.jpg,w_c9b4607,False
13081,a255b1c53.jpg,new_whale,4369ce1d8.jpg,new_whale,False
13082,8be2e1dbf.jpg,new_whale,cda215039.jpg,new_whale,False
13083,c85f29abf.jpg,new_whale,23351a9cd.jpg,w_2b069ba,False
13084,66ee1433e.jpg,w_335bdd1,bf1cc710f.jpg,new_whale,False
13085,5e7c4f865.jpg,new_whale,b76afc1f8.jpg,new_whale,False
13086,3a61214c7.jpg,w_778e474,dbcb3a84b.jpg,new_whale,False
13087,472c1d290.jpg,w_0dc84fd,2c31bfedf.jpg,w_d494351,False
13088,2c60af2b7.jpg,w_e8c5ff0,376ab766a.jpg,w_8a1786f,False
13089,d68d719cb.jpg,w_fdd3687,6de00314e.jpg,new_whale,False
13090,b77d8addb.jpg,w_ef74616,10833d613.jpg,w_a33d1c0,False
13091,0ed27e77e.jpg,w_0b3e0e6,d85029594.jpg,new_whale,False
13092,8dcc626e7.jpg,new_whale,725042213.jpg,w_efa100e,False
13093,d95ece301.jpg,new_whale,fc07995cd.jpg,w_9e5854c,False
13094,1117b63b2.jpg,w_c7a8a7f,447b48dad.jpg,w_564a34b,False
13095,043b78dc6.jpg,w_23a388d,d4cb9d6e4.jpg,new_whale,False
13096,79db55a62.jpg,w_79eb216,4bf761645.jpg,w_9712235,False
13097,ef816710b.jpg,w_3dd4346,3c48c62c2.jpg,w_71df35a,False
13098,9b9f63bc0.jpg,w_2964e0b,4f9403342.jpg,w_cbcb5ed,False
13099,18da3ddb5.jpg,new_whale,ad34414b5.jpg,new_whale,False
13100,0987c80db.jpg,w_6ed6320,575114fd0.jpg,new_whale,False
13101,548c9b153.jpg,w_c59d4b1,7f33eb592.jpg,w_f05a1df,False
13102,8694ccb73.jpg,new_whale,efcbb3761.jpg,w_c5260b8,False
13103,6770761ba.jpg,new_whale,31d2d5c2f.jpg,w_939a97b,False
13104,0458c300b.jpg,w_5e8e218,9b6db0d20.jpg,new_whale,False
13105,81f953cc3.jpg,new_whale,e8d54b2dd.jpg,w_57aeea3,False
13106,838e68423.jpg,new_whale,be84ef990.jpg,w_15805cd,False
13107,d11e63400.jpg,new_whale,64b519010.jpg,new_whale,False
13108,8de67fd9e.jpg,w_f351d4b,18780491e.jpg,new_whale,False
13109,d4e8ac61b.jpg,w_4669e6a,049be1586.jpg,w_68311ed,False
13110,77998a8e4.jpg,w_a586dce,cf1bac15f.jpg,new_whale,False
13111,aee3184b0.jpg,new_whale,fe834fd7f.jpg,w_ae6ac74,False
13112,5b94984c6.jpg,w_e27bbf6,0a1a0c3f7.jpg,new_whale,False
13113,a8d0addb4.jpg,new_whale,5028b089a.jpg,new_whale,False
13114,e3b219416.jpg,w_f636f80,2989208bf.jpg,w_b91bcd4,False
13115,27b9cf52a.jpg,w_0ca546b,a532bbee8.jpg,new_whale,False
13116,4f495a9c8.jpg,w_012678c,1430e449d.jpg,w_98f2705,False
13117,d0f1abbe2.jpg,new_whale,c7aa4e79a.jpg,w_0718183,False
